Name	UserRank	AHPRank	SVMRank
"{1,21,52,56,78,80,94} => {38}"	529	620	249
"{21,56,84,94} => {33}"	1257	1214	1323
"{1,21,35,52,69,78,87,94} => {38}"	467	558	187
"{33,87} => {60}"	892	899	717
"{84,94} => {78}"	195	193	436
"{52,56,69,87,94} => {78}"	1323	1273	1382
"{1,21,33,52,56,69,78,94} => {38}"	562	653	282
"{21,33,69,80,84,87} => {94}"	294	290	600
"{33,52,56,87} => {84}"	1325	1275	1384
"{33,56,80,87,94} => {84}"	220	209	452
"{56,78,80} => {94}"	201	264	325
"{33,56,80,87,94} => {78}"	257	236	479
"{1,21,52,69,94} => {38}"	596	687	316
"{33,52,78,87} => {56}"	1520	1459	1568
"{35,80,84,94} => {87}"	1224	1184	1293
"{21,35,78,80,87,94} => {52}"	615	396	517
"{52,56,69,78,80,84,94} => {87}"	1549	1484	1593
"{21,52,56,80,84,94} => {35}"	666	447	568
"{33,35,56,69,78,84} => {52}"	20	8	8
"{33,52,69,87,94} => {78}"	1340	1288	1397
"{33,35,69,80,94} => {56}"	1337	1286	1395
"{33,60,69,87} => {78}"	888	767	971
"{60} => {78}"	826	717	921
"{33,52,56,69,80,94} => {78}"	1560	1495	1604
"{21,33,56,80,87} => {94}"	367	328	638
"{33,80,84} => {69}"	75	137	137
"{21,33,80} => {94}"	429	365	675
"{21,78,80,84,94} => {56}"	1029	1012	1121
"{69} => {80}"	118	157	157
"{33,35,69,80,87} => {56}"	1004	989	1098
"{60,87} => {78}"	842	730	934
"{33,52,78,80,84,87} => {69}"	933	929	1038
"{35,78,80,87} => {33}"	1351	1299	1408
"{1,21,35,69,78,84} => {38}"	584	675	304
"{33,35,52,56,78,80} => {69}"	1424	1369	1478
"{1,21,35,78,80,94} => {38}"	544	635	264
"{33,52,56,87,94} => {69}"	1287	1239	1348
"{33,80,84} => {87}"	159	171	171
"{69,78,84,94} => {56}"	258	237	480
"{33,78,80,84,94} => {69}"	277	254	497
"{21,56,69,78,87,94} => {80}"	1272	1227	1336
"{52,69,78} => {56}"	1603	1537	1646
"{21,56,69} => {80}"	1622	1555	1664
"{1,21,33,35,52,69,78,80,94} => {38}"	485	576	205
"{1,21,33,35,56,69,78,80,94} => {38}"	589	680	309
"{21,84,87,94} => {56}"	1117	1093	1202
"{33,35,80,84,94} => {69}"	1627	1560	1669
"{1,21,33,52,56,80,84} => {38}"	551	642	271
"{33,52,56,69,84} => {94}"	451	374	684
"{33,52,56} => {87}"	1077	1056	1165
"{78,84,94} => {52}"	368	512	384
"{1,21,33,35,56,69,78,84,94} => {38}"	590	681	310
"{35,56,78,80,84,87} => {94}"	377	335	645
"{56,94} => {69}"	230	216	459
"{33,56,69,78} => {80}"	69	133	133
"{33,52,69,78,84,94} => {87}"	1306	1257	1366
"{21,33,69,78,80,94} => {87}"	1317	1267	1376
"{21,56,69,87,94} => {33}"	1545	1482	1591
"{21,35,56,69,78,80,84} => {52}"	679	460	581
"{35,52,78,87} => {56}"	1026	1009	1118
"{21,52,69,84,87,94} => {35}"	603	384	505
"{33,35,52,56,84,87} => {80}"	1466	1408	1517
"{35,87,94} => {56}"	1129	1103	1212
"{35,52,69,84,87} => {94}"	436	369	679
"{33,78,84,94} => {52}"	354	508	380
"{33,52,87,94} => {56}"	1273	1228	1337
"{33,35,56,60,69,87,94} => {52}"	742	828	769
"{33,80,84,94} => {35}"	371	513	385
"{33,35,52,56,80,87,94} => {84}"	1099	1076	1185
"{33,35,84} => {94}"	410	353	663
"{56,80,84,94} => {33}"	279	256	499
"{33,35,52,69,78,80,84} => {87}"	1505	1444	1553
"{35,52,69,84,87} => {78}"	1504	1443	1552
"{33,56,60,78} => {87}"	898	776	980
"{33,35,52,78,80,84} => {87}"	1526	1464	1573
"{52,56,80,84} => {35}"	111	59	59
"{1,21,35,56,69,80,84,87} => {38}"	587	678	307
"{60,80,84,87} => {56}"	836	725	929
"{35,69,78} => {80}"	1493	1432	1541
"{35,52,56,84} => {87}"	1078	1057	1166
"{52,84,87,94} => {78}"	1299	1251	1360
"{33,35,60,69,78,84,94} => {52}"	724	810	751
"{1,21,35,56,78,84,94} => {38}"	521	612	241
"{52,60,80,84,87} => {35}"	771	857	798
"{52} => {84}"	1182	1147	1256
"{33,52,69,80,84} => {78}"	1175	1142	1251
"{1,21,52,56,69,84,87,94} => {38}"	555	646	275
"{33,35,52,69,84,87} => {94}"	334	311	621
"{1,21,52,56,69,80,84,94} => {38}"	586	677	306
"{56,80,87} => {60}"	855	892	710
"{35,52,69,78,84,87} => {94}"	373	332	642
"{33,52,69,78,84} => {87}"	1569	1504	1613
"{21,33,52,56,78,80,84,87} => {35}"	675	456	577
"{33,60,69,80,84} => {56}"	820	713	917
"{35,52,56,80,87} => {78}"	957	948	1057
"{60,80,84} => {87}"	858	743	947
"{35,56,78,87} => {84}"	1103	1080	1189
"{56,69,87,94} => {33}"	203	198	441
"{35,52,69,80,87} => {84}"	1290	1242	1351
"{21,69,80,84,94} => {87}"	1058	1038	1147
"{33,56,87,94} => {21}"	323	491	363
"{84} => {78}"	54	124	124
"{33,35,56,80,84} => {52}"	50	29	29
"{33,69,78,94} => {84}"	276	253	496
"{33,56,69,80} => {94}"	259	281	342
"{35,52,69,84,94} => {78}"	1153	1125	1234
"{21,33,35,69,78,80,84,94} => {52}"	688	469	590
"{35,52,56,78,84,87} => {33}"	1150	1122	1231
"{33,52,56,69,84,87} => {78}"	1196	1160	1269
"{33,35,78,84} => {87}"	983	971	1080
"{52,56,69,87} => {94}"	364	326	636
"{69,80,87,94} => {84}"	197	195	438
"{21,33,78,87} => {56}"	1353	1301	1410
"{33,52,56,78,80,87} => {94}"	353	318	628
"{33,78,80,84,87,94} => {21}"	324	492	364
"{33,35,56,60,80,87} => {52}"	757	843	784
"{35,52,69,78,84,87,94} => {56}"	962	953	1062
"{35,52,56,78,94} => {87}"	1318	1268	1377
"{33,87} => {78}"	1	102	102
"{33,35,52,56,78,94} => {69}"	1595	1530	1639
"{21,56,78,84} => {33}"	1388	1334	1443
"{33,35,69,87,94} => {80}"	1166	1135	1244
"{78,80,87} => {33}"	95	147	147
"{33,35,60,84,87} => {52}"	763	849	790
"{35,56,69,84,94} => {80}"	910	908	1017
"{1,21,33,52,56,78,80,84} => {38}"	470	561	190
"{33,69,78,94} => {80}"	271	248	491
"{21,33,78,84} => {69}"	1045	1026	1135
"{33,52,56,78,80} => {35}"	141	79	79
"{21,52,56,69,78,84,87} => {35}"	681	462	583
"{69,78,80,87} => {94}"	200	263	324
"{35,52,69,84} => {87}"	1572	1507	1616
"{56,69} => {84}"	5	106	106
"{35,56,80,87} => {94}"	361	323	633
"{35,56,69,84} => {33}"	1509	1448	1557
"{33,52,69,78,80,94} => {84}"	1096	1073	1182
"{21,35,56,78,84,87} => {52}"	661	442	563
"{56,60,69,80} => {33}"	818	711	915
"{52,56,78,84,87} => {80}"	1484	1424	1533
"{35,78,87} => {80}"	1298	1250	1359
"{33,69,78,80,87,94} => {21}"	422	534	406
"{33,52,56,69,78,80,94} => {87}"	1244	1203	1312
"{35,69,78,87,94} => {33}"	1187	1152	1261
"{21,69} => {33}"	1586	1521	1630
"{35,52,56,69,78,80,87} => {33}"	1135	1108	1217
"{21,56,69,78,84,87,94} => {33}"	1260	1217	1326
"{33,35,80,84,87} => {94}"	399	348	658
"{33,56,78,80,87} => {94}"	280	283	344
"{35,78,84,87,94} => {80}"	993	979	1088
"{56,69,78,84,87,94} => {35}"	303	482	354
"{35,60,78,84,87} => {52}"	783	869	810
"{35,56,69,87,94} => {84}"	1189	1154	1263
"{35,56,80,87} => {69}"	992	978	1087
"{21,33,35,56,69,78,80} => {52}"	676	457	578
"{1,21,33,35,52,80,94} => {38}"	576	667	296
"{21,33,84,94} => {78}"	1431	1376	1485
"{1,21,33,35,69,78,80,87} => {38}"	568	659	288
"{35,52,78,80,87} => {56}"	907	907	1016
"{35,69,78,80,84,87} => {56}"	1207	1169	1278
"{52,80,94} => {35}"	26	12	12
"{21,33,35,69,87,94} => {52}"	625	406	527
"{33,80,94} => {69}"	278	255	498
"{35,52,69,87} => {84}"	1473	1414	1523
"{21,56,87,94} => {84}"	1666	1588	1697
"{33,52,56,80,84,87,94} => {35}"	30	16	16
"{33,35,52,69} => {94}"	438	370	680
"{1,21,35,52,69,78,80} => {38}"	539	630	259
"{35,60,69,80,87} => {52}"	786	872	813
"{60,69,78,80,87} => {33}"	846	734	938
"{80} => {60}"	801	878	696
"{21,33,69,78,80,87,94} => {56}"	1423	1368	1477
"{33,35,52,94} => {78}"	1071	1050	1159
"{1,21,35,52,69,78,87} => {38}"	598	689	318
"{33,35,56,69,84,87} => {80}"	1541	1478	1587
"{21,78,80,84,87,94} => {69}"	955	946	1055
"{1,21,33,35,52,56,80,84} => {38}"	515	606	235
"{60,78,84} => {87}"	848	736	940
"{35,84,94} => {78}"	1121	1095	1204
"{35,52,69,84} => {33}"	1468	1410	1519
"{56,69,84,87,94} => {21}"	433	538	410
"{80} => {78}"	65	131	131
"{52,78,87,94} => {33}"	1289	1241	1350
"{33,35,52,84} => {80}"	1336	1285	1394
"{33,35,60,78,87,94} => {52}"	749	835	776
"{33,35,52,56} => {94}"	295	291	601
"{35,52,56,87,94} => {80}"	961	952	1061
"{60,69,78} => {56}"	857	742	946
"{33,35,60,84} => {52}"	743	829	770
"{1,21,33,52,69,80,84,94} => {38}"	594	685	314
"{35,52,56,78,80} => {84}"	1181	1146	1255
"{33,94} => {80}"	269	246	489
"{21,33,56,80,94} => {78}"	1426	1371	1480
"{33,35,69,78,87} => {52}"	161	90	90
"{56,78,84,87,94} => {52}"	424	536	408
"{35,52,56,69,78,87} => {33}"	1188	1153	1262
"{21,35,69,78,84,87,94} => {52}"	642	423	544
"{33,35,69,78,87,94} => {52}"	123	66	66
"{35,52,56,80,84} => {69}"	1500	1439	1548
"{56,60,69,87} => {84}"	805	703	907
"{35,78,80,87,94} => {52}"	175	96	96
"{35,69,87} => {56}"	1068	1047	1156
"{21,33,80,84} => {87}"	1629	1562	1671
"{33,35,56} => {69}"	1288	1240	1349
"{60,80,84,87} => {78}"	794	697	901
"{35,52,69,78,80,84} => {56}"	1002	988	1097
"{33,56,69,80,84} => {78}"	130	161	161
"{52,56} => {69}"	1274	1229	1338
"{33,69,80,94} => {87}"	223	212	455
"{33,35,56,94} => {80}"	1333	1282	1391
"{33,56,78,84,87,94} => {52}"	304	483	355
"{56,60,69,80,84} => {33}"	865	748	952
"{33,56,69,87,94} => {78}"	198	196	439
"{21,33,52,56,69,80,84} => {35}"	636	417	538
"{35,52,69,78,84,94} => {56}"	1499	1438	1547
"{60,78} => {84}"	828	719	923
"{33,35,52,69,78,84} => {56}"	1553	1488	1597
"{21,56,69,84} => {78}"	1417	1362	1471
"{35,78,80,84,94} => {69}"	1649	1576	1685
"{21,33,52,56,69,80,84,87,94} => {35}"	644	425	546
"{33,52,69,94} => {87}"	932	928	1037
"{35,52,69,80,87} => {33}"	1596	1531	1640
"{21,33,56,78,94} => {87}"	1247	1205	1314
"{60,69,84,87} => {33}"	890	769	973
"{52,56,69,84,87,94} => {78}"	1059	1039	1148
"{56,69} => {60}"	860	894	712
"{52,56,84} => {94}"	402	350	660
"{35,56,60,69,84} => {52}"	710	796	737
"{33,60,69,80} => {87}"	816	710	914
"{52,69,80,94} => {87}"	1593	1528	1637
"{33,35,52,56,80,84} => {78}"	1519	1458	1567
"{33,35,56,69,78,84,94} => {52}"	43	24	24
"{69,80,84} => {60}"	899	900	718
"{35,56,78,94} => {33}"	1280	1235	1344
"{33,60,69,78,84} => {87}"	852	739	943
"{52,80,87} => {33}"	1073	1052	1161
"{33,52,84} => {94}"	398	347	657
"{33,35,78,84,94} => {69}"	1313	1263	1372
"{21,33,56,78,80,84,87,94} => {69}"	1502	1441	1550
"{33,35,52,56,69,84,87,94} => {78}"	1496	1435	1544
"{21,33,56,69,78,84,94} => {87}"	1366	1313	1422
"{35,52,78,84,94} => {33}"	1136	1109	1218
"{21,52,56,69,80} => {35}"	610	391	512
"{33,56,78,80,94} => {35}"	352	507	379
"{21,80,87} => {78}"	1609	1543	1652
"{56,80} => {69}"	117	156	156
"{52,56,69,78,84} => {80}"	1023	1007	1116
"{52,60,84,94} => {35}"	718	804	745
"{33,52,69,87} => {56}"	1345	1293	1402
"{35,52,56,78,80} => {33}"	1066	1045	1154
"{21,56,78,80,94} => {33}"	1193	1158	1267
"{21,56,78,87} => {69}"	1292	1244	1353
"{33,35,56,60,69,78,80,94} => {52}"	735	821	762
"{35,69,78,87} => {80}"	1382	1328	1437
"{33,52,56,69,80,87,94} => {78}"	986	973	1082
"{21,56,78,84,87,94} => {80}"	1354	1302	1411
"{78,84,87} => {80}"	17	112	112
"{52,78,80} => {33}"	1070	1049	1158
"{33,56,78,80,84,87} => {69}"	63	129	129
"{1,21,35,52,56,69,87,94} => {38}"	578	669	298
"{1,21,33,35,52,84,94} => {38}"	468	559	188
"{33,56,78,87} => {94}"	217	270	331
"{33,35,80,94} => {52}"	51	30	30
"{21,52,56,69,84,87,94} => {35}"	663	444	565
"{21,52,56,69,78,80} => {35}"	609	390	511
"{56,69,78,84} => {80}"	86	142	142
"{56,69,80} => {33}"	35	117	117
"{21,33,78,84,87,94} => {69}"	927	923	1032
"{33,56,87} => {94}"	212	268	329
"{69,87} => {78}"	8	107	107
"{33,52,87,94} => {69}"	1047	1028	1137
"{35,52,69,80,84,94} => {56}"	1246	1204	1313
"{35,69,84,87,94} => {56}"	1617	1551	1660
"{33,35,52,69,78,84} => {80}"	1642	1570	1679
"{1,21,52,56,80,84,87,94} => {38}"	591	682	311
"{33,56,69,78,80,84} => {94}"	209	266	327
"{35,52,56,80,87,94} => {69}"	1200	1163	1272
"{1,21,33,52,56,69,78,80,84} => {38}"	573	664	293
"{35,52,69,87,94} => {33}"	1631	1564	1673
"{56,78,80,84,87,94} => {21}"	423	535	407
"{1,21,35,56,69,80} => {38}"	561	652	281
"{33,52} => {80}"	963	954	1063
"{1,21,52,56,80,84} => {38}"	474	565	194
"{1,21,33,35,80,84,87,94} => {38}"	476	567	196
"{52,78,84,87} => {94}"	418	359	669
"{21,56,80,94} => {87}"	971	960	1069
"{33,35,52,56,69,84,87} => {94}"	427	363	673
"{35,56,69,80,94} => {52}"	100	52	52
"{52,56,69,84,87} => {80}"	1498	1437	1546
"{35,56,69} => {94}"	431	366	676
"{33,52,56,60,84,87,94} => {35}"	739	825	766
"{52,69,80,87} => {33}"	1368	1315	1424
"{33,52,69,78,80,84,87} => {35}"	136	75	75
"{52,56,84,87} => {94}"	407	352	662
"{33,52,69,78,80} => {94}"	313	298	608
"{21,35,80,87,94} => {52}"	617	398	519
"{33,35,84,94} => {80}"	1667	1589	1698
"{33,35,56,84,87} => {80}"	1623	1556	1665
"{1,21,52,69,78,84} => {38}"	538	629	258
"{1,21,33,35,56,69,80} => {38}"	542	633	262
"{52,56,78,87,94} => {80}"	1510	1449	1558
"{21,78,80,84} => {33}"	1148	1120	1229
"{21,33,80} => {84}"	1006	991	1100
"{21,87} => {78}"	1223	1183	1292
"{21,33,69,84} => {56}"	1087	1065	1174
"{35,52,84,87} => {56}"	1457	1400	1509
"{21,56,78} => {80}"	1568	1503	1612
"{52,78,80,84} => {56}"	1262	1219	1328
"{35,52,56,78,80,87,94} => {84}"	1448	1392	1501
"{21,87} => {80}"	1521	1460	1569
"{33,78,80,84,87,94} => {52}"	448	548	420
"{52,84,94} => {35}"	59	34	34
"{33,52,56,78} => {69}"	1555	1490	1599
"{35,56,69,78,94} => {52}"	151	85	85
"{56,78,94} => {21}"	408	528	400
"{35,56,60,78,80,84,94} => {52}"	769	855	796
"{21,33,69,78,84,94} => {80}"	1528	1466	1575
"{21,33,69,84} => {78}"	1105	1082	1191
"{21,69,80,94} => {84}"	1294	1246	1355
"{33,69,87} => {60}"	797	877	695
"{35,69} => {87}"	1159	1130	1239
"{35,56,69,78} => {87}"	1508	1447	1556
"{56,80,84,94} => {52}"	454	551	423
"{80,87,94} => {56}"	241	224	467
"{21,33,56,84} => {69}"	1418	1363	1472
"{1,21,33,35,52,69,78,80,87} => {38}"	478	569	198
"{1,21,35,52,78,87} => {38}"	513	604	233
"{33,78,94} => {21}"	439	541	413
"{35,56,84,94} => {69}"	1403	1348	1457
"{1,21,33,52,56,84,87,94} => {38}"	530	621	250
"{1,21,35,52,56,69,78,80,84} => {38}"	516	607	236
"{52,69,84,94} => {33}"	1217	1178	1287
"{35,52,69,78,87,94} => {56}"	1314	1264	1373
"{52,56,69,78} => {87}"	1347	1295	1404
"{21,33,80,84} => {78}"	1411	1356	1465
"{33,52,69,94} => {84}"	1209	1171	1280
"{35,52,56,69,84,94} => {87}"	1085	1063	1172
"{33,35,69,87,94} => {56}"	1191	1156	1265
"{33,69,78,80,84} => {56}"	22	114	114
"{60,69,78,80,84} => {56}"	825	716	920
"{35,56,78,80} => {69}"	1233	1193	1302
"{60,84} => {80}"	880	760	964
"{1,21,35,84} => {38}"	480	571	200
"{52,80,87,94} => {78}"	1608	1542	1651
"{33,52,56,80,87} => {84}"	997	983	1092
"{35,52,56,87,94} => {84}"	1151	1123	1232
"{33} => {60}"	808	882	700
"{33,52,56,60,84,94} => {35}"	744	830	771
"{33,52,84,87,94} => {56}"	1326	1276	1385
"{69,94} => {78}"	205	200	443
"{56} => {87}"	169	178	178
"{33,35,56,69,84,87,94} => {52}"	39	23	23
"{56,60,78} => {33}"	835	724	928
"{21,78,80} => {56}"	1018	1002	1111
"{52,56,87,94} => {84}"	1253	1211	1320
"{33,35,52,56,69,80,94} => {78}"	917	915	1024
"{21,52,84,87} => {35}"	685	466	587
"{33,35,52,69,78,80,94} => {87}"	1308	1259	1368
"{60,87} => {56}"	813	708	912
"{21,33,69,78,94} => {87}"	949	940	1049
"{35,56,84} => {52}"	81	43	43
"{52,56} => {35}"	177	98	98
"{33,35,69,80,84} => {94}"	285	284	594
"{52,78,94} => {69}"	1567	1502	1611
"{33,35,87} => {56}"	1331	1280	1389
"{33,35,60,87,94} => {52}"	700	786	727
"{35,69,78,80,87,94} => {84}"	1001	987	1096
"{33,52,69,94} => {78}"	1216	1177	1286
"{21,33,52,78,80,84,87} => {35}"	655	436	557
"{33,35,56,78,94} => {80}"	1370	1317	1426
"{33,56,69,84,87,94} => {80}"	249	231	474
"{56,69,80,87,94} => {21}"	419	532	404
"{33,35,56,80,84,87,94} => {78}"	1481	1421	1530
"{33,69,94} => {80}"	282	258	501
"{69,78,87} => {56}"	167	177	177
"{1,21,35,52,56,78,87,94} => {38}"	509	600	229
"{56,78,80,87} => {69}"	62	128	128
"{69,78,80} => {33}"	2	103	103
"{21,33,78,87,94} => {56}"	1107	1084	1193
"{33,56,78,80,87} => {84}"	140	163	163
"{1,21,33,52,69,80,84} => {38}"	564	655	284
"{35,52,69,84} => {56}"	1300	1252	1361
"{35,52,69,78,80} => {33}"	1013	998	1107
"{35,56,78,80,84} => {94}"	457	378	688
"{33,35,87} => {94}"	460	380	690
"{1,21,35,80} => {38}"	592	683	312
"{35,60,78,80,87} => {52}"	728	814	755
"{21,33,80,84,94} => {87}"	939	934	1043
"{84,87} => {78}"	124	159	159
"{21,33,35,56,69,87,94} => {52}"	643	424	545
"{1,21,35,56,78,80,87} => {38}"	583	674	303
"{35,69,80,87,94} => {78}"	1037	1018	1127
"{33,35,84,87} => {52}"	11	3	3
"{35,78,84} => {94}"	328	306	616
"{21,56,69,78,80,84,87} => {33}"	1160	1131	1240
"{33,52,78,84,94} => {80}"	1456	1399	1508
"{52,56,69,80} => {78}"	1255	1213	1322
"{21,33,84,94} => {69}"	1251	1209	1318
"{52,56,87,94} => {35}"	36	20	20
"{56,78,80,87,94} => {52}"	417	531	403
"{1,21,35,56,69,94} => {38}"	545	636	265
"{56,69,87,94} => {21}"	446	546	418
"{33,52,56,60,78,80,84} => {35}"	713	799	740
"{56,78,80,84,94} => {87}"	265	242	485
"{21,33,78,80} => {69}"	1455	1398	1507
"{33,56,84,94} => {78}"	245	227	470
"{33,35,52,69,78,84,94} => {87}"	1139	1112	1221
"{33,35,80,94} => {84}"	1053	1034	1143
"{33,52,69,84,87} => {35}"	139	78	78
"{33,56,69,78,80,87,94} => {21}"	393	521	393
"{35,56,80,84} => {33}"	1010	995	1104
"{33,52,78,94} => {69}"	1230	1190	1299
"{33,35,78,80,94} => {52}"	113	60	60
"{52,78,87,94} => {69}"	1291	1243	1352
"{21,33,35,56,94} => {52}"	614	395	516
"{78,80,84,87,94} => {21}"	386	517	389
"{56,60,78,84,87} => {69}"	831	720	924
"{35,52,94} => {80}"	1544	1481	1590
"{56,80,84} => {94}"	256	280	341
"{33,35,78,94} => {80}"	1559	1494	1603
"{33,56,69,78,84} => {60}"	829	887	705
"{35,56,80,84} => {78}"	1123	1097	1206
"{69,78,84,87} => {94}"	224	271	332
"{56,69,80,87} => {84}"	146	166	166
"{33,56,69,80,87} => {84}"	4	105	105
"{33,35,69,80,84} => {78}"	1286	1238	1347
"{33,56,60,80,84} => {87}"	823	715	919
"{35,52,84,94} => {33}"	1430	1375	1484
"{94} => {80}"	216	206	449
"{33,69,80} => {60}"	795	875	693
"{33,78,80,84,87} => {94}"	184	260	321
"{69,84} => {80}"	61	127	127
"{21,33,78,80,94} => {69}"	1171	1139	1248
"{33,52,56,60,94} => {35}"	759	845	786
"{33,56,60,69} => {80}"	834	723	927
"{1,21,35,52,80,84,87,94} => {38}"	552	643	272
"{21,52,69,78,80,87,94} => {35}"	689	470	591
"{56,87,94} => {33}"	242	225	468
"{80,94} => {33}"	270	247	490
"{33,52,56,69,80,87} => {35}"	84	45	45
"{52,60,69,78,80} => {35}"	725	811	752
"{21,52,78,80,87} => {35}"	612	393	514
"{69,80,94} => {87}"	192	190	433
"{21,33,56,69,84} => {94}"	379	337	647
"{33,35,69,78,94} => {84}"	1459	1401	1510
"{33,35,78,80} => {52}"	92	48	48
"{56,78,80,84} => {94}"	226	272	333
"{33,52,56,78} => {35}"	94	49	49
"{33,35,56,69,78,80,87} => {84}"	1489	1428	1537
"{33,69,78,84,87,94} => {52}"	339	499	371
"{21,52,80,84,87} => {35}"	630	411	532
"{33,56,80,84,94} => {87}"	272	249	492
"{80,84,94} => {52}"	300	479	351
"{33,52,78} => {35}"	150	84	84
"{56,84} => {78}"	174	180	180
"{52,60,80,84,87,94} => {35}"	755	841	782
"{21,33,52,69,94} => {35}"	601	382	503
"{35,56,60,78,84,87,94} => {52}"	711	797	738
"{33,35,69,78,80,84,87,94} => {52}"	25	11	11
"{69,80} => {84}"	77	139	139
"{21,33,52,56,69,80,87,94} => {35}"	629	410	531
"{56,80,94} => {52}"	365	511	383
"{1,21,33,52,56,69,78,87,94} => {38}"	511	602	231
"{35,56,94} => {33}"	1184	1149	1258
"{33,52,80,94} => {69}"	1124	1098	1207
"{33,35,69,78} => {56}"	1072	1051	1160
"{33,35,80} => {69}"	1049	1030	1139
"{21,69,84,87} => {80}"	1597	1532	1641
"{56,69,80,94} => {52}"	307	484	356
"{80,84,94} => {33}"	189	188	431
"{33,52,56,69,80,84,87} => {78}"	1472	1413	1522
"{33,35,56,80,87,94} => {78}"	943	936	1045
"{52,56,60} => {35}"	740	826	767
"{33,35,56,60,69,78,87,94} => {52}"	773	859	800
"{35,56,69,80,87} => {52}"	156	88	88
"{21,33,69,78,84,94} => {56}"	1604	1538	1647
"{33,56,60,78,87} => {84}"	840	728	932
"{35,52,56,69,78,84} => {87}"	1387	1333	1442
"{33,52,56,69,84} => {78}"	1161	1132	1241
"{33,52,56,69,78,87} => {80}"	979	967	1076
"{35,56,84,87} => {33}"	1146	1118	1227
"{52,78,87} => {84}"	1344	1292	1401
"{33,35,78,80,84,87} => {56}"	1075	1054	1163
"{33,52,56,69,84,87} => {35}"	27	13	13
"{33,52,78,84,94} => {87}"	1296	1248	1357
"{21,35,69,80,84,87,94} => {52}"	672	453	574
