Name	UserRank	AHPRank	SVMRank
"{33,56,69,78,84,87} => {35}"	913	1222	622
"{56,80} => {52}"	1181	1246	646
"{33,52,56,78,80} => {35}"	78	48	48
"{21,52,56,69,78,84,87} => {35}"	501	334	434
"{69,78,80,87} => {94}"	163	196	247
"{35,52,69,84} => {87}"	1079	1046	1120
"{56,69} => {84}"	12	89	89
"{35,56,80,87} => {94}"	317	262	500
"{35,56,69,84} => {33}"	1004	979	1053
"{33,52,69,78,80,94} => {84}"	972	948	1022
"{21,35,56,78,84,87} => {52}"	473	306	406
"{56,60,69,80} => {33}"	627	547	691
"{1,56,69,78,80,87} => {84}"	1710	1659	1518
"{52,56,78,84,87} => {80}"	975	951	1025
"{35,78,87} => {80}"	691	687	761
"{33,69,78,80,87,94} => {21}"	277	380	293
"{60,69,78,80,84,94} => {33}"	1379	1365	1395
"{56,60,80,87,94} => {33}"	1395	1381	1411
"{33,52,56,69,78,80,94} => {87}"	1206	1156	1230
"{33,56,78} => {35}"	835	1219	619
"{35,69,78,87,94} => {33}"	1121	1083	1157
"{21,69} => {33}"	1096	1061	1135
"{21,52,56,78,80} => {94}"	1273	1273	1310
"{35,52,56,69,78,80,87} => {33}"	1046	1015	1089
"{21,56,69,78,84,87,94} => {33}"	1230	1176	1250
"{56,69} => {21}"	1207	1251	651
"{33,35,80,84,87} => {94}"	248	229	467
"{33,56,78,80,87} => {94}"	203	207	258
"{35,78,84,87,94} => {80}"	817	799	873
"{56,69,78,84,87,94} => {35}"	231	357	270
"{35,60,78,84,87} => {52}"	577	637	597
"{35,56,69,87,94} => {84}"	1123	1085	1159
"{21,33,35,56,69,78,84} => {94}"	1294	1294	1331
"{35,56,80,87} => {69}"	815	798	872
"{21,33,35,56,69,78,80} => {52}"	493	326	426
"{33,69,80,84} => {21}"	1202	1250	650
"{1,21,33,35,52,80,94} => {38}"	405	476	203
"{21,33,84,94} => {78}"	898	877	951
"{1,21,33,35,69,78,80,87} => {38}"	392	463	190
"{35,52,78,80,87} => {56}"	678	675	749
"{38,78} => {1}"	1612	1672	1358
"{35,69,78,80,84,87} => {56}"	1148	1108	1182
"{56,78,80} => {35}"	1243	1258	658
"{52,80,94} => {35}"	34	17	17
"{69,80} => {1}"	1674	2110	1285
"{21,33,35,69,87,94} => {52}"	487	320	420
"{33,80,94} => {69}"	200	184	370
"{35,52,69,87} => {84}"	956	933	1007
"{21,56,87,94} => {84}"	1218	1165	1239
"{33,52,56,80,84,87,94} => {35}"	40	23	23
"{33,35,52,69} => {94}"	307	258	496
"{1,21,35,52,69,78,80} => {38}"	351	422	149
"{35,60,69,80,87} => {52}"	580	640	600
"{60,69,78,80,87} => {33}"	595	526	670
"{80} => {60}"	594	643	517
"{21,33,69,78,80,87,94} => {56}"	885	864	938
"{33,35,52,94} => {78}"	930	908	982
"{1,21,35,52,69,78,87} => {38}"	440	511	238
"{33,35,56,69,84,87} => {80}"	1038	1008	1082
"{21,78,80,84,87,94} => {69}"	766	754	828
"{21,35,52,78,84,87} => {94}"	1283	1283	1320
"{1,35,52,56,78,80,94} => {38}"	1728	1952	1534
"{1,21,33,35,52,56,80,84} => {38}"	418	489	216
"{60,78,84} => {87}"	597	528	672
"{35,84,94} => {78}"	1018	991	1065
"{35,52,69,84} => {33}"	951	928	1002
"{56,69,84,87,94} => {21}"	299	391	304
"{80} => {78}"	93	117	117
"{56,60,69,94} => {33}"	1399	1385	1415
"{38,78,84,87} => {1}"	1623	1680	1366
"{52,78,87,94} => {33}"	676	673	747
"{33,35,52,84} => {80}"	747	737	811
"{21,52,56,69,78,80,84} => {94}"	1266	1266	1303
"{33,35,60,78,87,94} => {52}"	524	584	544
"{33,35,52,56} => {94}"	222	218	456
"{21,33,35,56,78,80,84} => {94}"	1309	1309	1346
"{1,35,52,69,84,87,94} => {38}"	1791	2015	1597
"{78,87} => {35}"	1193	1247	647
"{1,69,78} => {87}"	1667	1628	1487
"{60,78,84,87,94} => {69}"	1404	1390	1420
"{33,56,69,78,84,87} => {1}"	1711	2119	1294
"{35,52,56,87,94} => {80}"	780	768	842
"{60,69,78} => {56}"	606	533	677
"{52,69,78,80,87,94} => {33}"	1257	1199	1273
"{33,35,60,84} => {52}"	516	576	536
"{1,21,33,52,69,80,84,94} => {38}"	435	506	233
"{35,52,56,78,80} => {84}"	1114	1076	1150
"{33,94} => {80}"	187	172	358
"{21,33,56,80,94} => {78}"	888	867	941
"{33,35,69,78,87} => {52}"	101	60	60
"{56,78,84,87,94} => {52}"	279	382	295
"{35,52,56,69,78,87} => {33}"	1122	1084	1158
"{1,33} => {38}"	1604	2530	721
"{21,35,69,78,84,87,94} => {52}"	444	277	377
"{38,56,69,78,80,84} => {1}"	1631	1683	1369
"{1,33,35,56,84,87} => {38}"	1759	1983	1565
"{21,33,56,69,80,84} => {87}"	1236	1181	1255
"{33,35,69,78,87,94} => {52}"	49	29	29
"{35,52,56,80,84} => {69}"	997	972	1046
"{1,33,35,56,69,78,87} => {38}"	1755	1979	1561
"{56,60,69,87} => {84}"	600	530	674
"{35,78,80,87,94} => {52}"	125	73	73
"{1,33,69,80,84} => {56}"	1703	1656	1515
"{35,69,87} => {56}"	926	904	978
"{1,21,56,87} => {38}"	1771	1995	1577
"{21,33,80,84} => {87}"	1167	1126	1200
"{33,35,56} => {69}"	675	672	746
"{56,69,80,87,94} => {60}"	1352	1430	1460
"{60,80,84,87} => {78}"	587	521	665
"{1,33,52,69,78,80,84,94} => {38}"	1767	1991	1573
"{35,52,69,78,80,84} => {56}"	833	815	889
"{33,56,69,80,84} => {78}"	59	104	104
"{56,78,80,84,87} => {21}"	706	1206	606
"{52,56} => {69}"	1253	1195	1269
"{33,69,80,94} => {87}"	201	185	371
"{33,35,56,94} => {80}"	744	734	808
"{33,56,78,84,87,94} => {52}"	232	358	271
"{56,60,69,80,84} => {33}"	617	541	685
"{33,56,69,87,94} => {78}"	161	157	343
"{33,80,84,87} => {52}"	667	1203	603
"{21,33,52,56,69,80,84} => {35}"	504	337	437
"{35,52,69,78,84,94} => {56}"	996	971	1045
"{21,35,52,69,80,87} => {94}"	1278	1278	1315
"{1,35,56,69,78,80,84} => {38}"	1757	1981	1563
"{1,33,35,69,78,87} => {38}"	1730	1954	1536
"{60,78} => {84}"	640	558	702
"{1,52,69,78,87} => {38}"	1784	2008	1590
"{33,35,52,69,78,84} => {56}"	1050	1019	1093
"{21,56,69,84} => {78}"	880	859	933
"{35,78,80,84,94} => {69}"	1197	1150	1224
"{21,33,52,56,69,80,84,87,94} => {35}"	448	281	381
"{33,52,69,94} => {87}"	714	707	781
"{56,60,69,80,84,87,94} => {33}"	1393	1379	1409
"{35,52,69,80,87} => {33}"	1112	1074	1148
"{21,33,52,56,78,80,84} => {94}"	1303	1303	1340
"{33,69,84} => {35}"	665	1201	601
"{1,56,69,84,87} => {80}"	1682	1637	1496
"{21,33,56,78,94} => {87}"	1211	1159	1233
"{1,33,52,69,78,94} => {38}"	1772	1996	1578
"{60,69,84,87} => {33}"	648	565	709
"{1,21,33,69,78,80,84,87} => {38}"	1723	1947	1529
"{52,56,69,84,87,94} => {78}"	918	896	970
"{56,69} => {60}"	611	650	524
"{21,69,94} => {78}"	1248	1190	1264
"{52,56,84} => {94}"	252	231	469
"{35,56,60,69,84} => {52}"	535	595	555
"{33,60,69,80} => {87}"	623	545	689
"{33,38,56,69} => {1}"	1615	1675	1361
"{52,69,80,94} => {87}"	1106	1071	1145
"{33,56,60,87,94} => {69}"	1407	1393	1423
"{33,35,52,56,80,84} => {78}"	1014	988	1062
"{33,35,56,69,78,84,94} => {52}"	54	33	33
"{60,87,94} => {80}"	1385	1371	1401
"{69,80,84} => {60}"	658	660	534
"{35,56,78,94} => {33}"	664	664	738
"{1,33,35,52,78,80,84,87} => {38}"	1778	2002	1584
"{56,60,69,78,80,84,87,94} => {33}"	1364	1350	1380
"{33,60,69,78,84} => {87}"	601	531	675
"{52,80,87} => {33}"	936	913	987
"{33,52,84} => {94}"	246	227	465
"{33,35,78,84,94} => {69}"	716	709	783
"{21,33,56,78,80,84,87,94} => {69}"	999	974	1048
"{33,35,52,56,69,84,87,94} => {78}"	993	968	1042
"{33,78,84,87} => {52}"	1238	1256	656
"{21,33,56,69,78,84,94} => {87}"	790	775	849
"{35,52,78,84,94} => {33}"	1049	1018	1092
"{1,56,69,80,87} => {78}"	1663	1624	1483
"{21,52,56,69,80} => {35}"	457	290	390
"{33,56,78,80,94} => {35}"	301	393	306
"{21,80,87} => {78}"	1131	1093	1167
"{56,80} => {69}"	41	98	98
"{52,56,69,78,84} => {80}"	864	844	918
"{52,60,84,94} => {35}"	544	604	564
"{56,78,80,84,87,94} => {60}"	1319	1417	1447
"{33,52,69,87} => {56}"	759	747	821
"{35,52,56,78,80} => {33}"	924	902	976
"{21,56,78,80,94} => {33}"	1129	1091	1165
"{21,56,78,87} => {69}"	683	679	753
"{33,35,56,60,69,78,80,94} => {52}"	569	629	589
"{35,69,78,87} => {80}"	818	800	874
"{33,52,56,69,80,87,94} => {78}"	810	793	867
"{56,60,69,84,94} => {80}"	1410	1396	1426
"{21,56,78,84,87,94} => {80}"	774	762	836
"{78,84,87} => {80}"	23	93	93
"{52,78,80} => {33}"	929	907	981
"{33,56,78,80,84,87} => {69}"	89	116	116
"{1,21,35,52,56,69,87,94} => {38}"	407	478	205
"{21,33,52,69,87} => {94}"	1281	1281	1318
"{1,21,33,35,52,84,94} => {38}"	344	415	142
"{33,56,78,87} => {94}"	190	206	257
"{33,35,80,94} => {52}"	69	43	43
"{69,78,84} => {52}"	711	1207	607
"{56,60,69,78,94} => {84}"	1429	1415	1445
"{21,52,56,69,84,87,94} => {35}"	476	309	409
"{21,52,56,69,78,80} => {35}"	456	289	389
"{56,69,78,84} => {80}"	128	134	134
"{21,35,52,69,78,80} => {94}"	1313	1313	1350
"{56,69,80} => {33}"	43	99	99
"{21,33,78,84,87,94} => {69}"	707	701	775
"{33,56,87} => {94}"	184	204	255
"{69,87} => {78}"	16	90	90
"{33,52,87,94} => {69}"	905	884	958
"{33,69,78,84,87} => {52}"	701	1205	605
"{35,52,69,80,84,94} => {56}"	1210	1158	1232
"{35,69,84,87,94} => {56}"	1150	1110	1184
"{33,35,52,69,78,84} => {80}"	1182	1136	1210
"{56,84,94} => {60}"	1323	1418	1448
"{1,21,52,56,80,84,87,94} => {38}"	430	501	228
"{33,56,69,78,80,84} => {94}"	174	199	250
"{35,52,56,80,87,94} => {69}"	1140	1100	1174
"{1,21,33,52,56,69,78,80,84} => {38}"	404	475	202
"{1,33,35,69,78,87,94} => {38}"	1781	2005	1587
"{35,52,69,87,94} => {33}"	1169	1128	1202
"{56,78,80,84,87,94} => {21}"	278	381	294
"{1,21,35,56,69,80} => {38}"	380	451	178
"{33,52} => {80}"	782	770	844
"{1,21,52,56,80,84} => {38}"	358	429	156
"{1,33,56,84} => {78}"	1653	1616	1475
"{1,21,33,35,80,84,87,94} => {38}"	364	435	162
"{52,78,84,87} => {94}"	274	244	482
"{21,56,80,94} => {87}"	791	776	850
"{1,56,80} => {78}"	1648	1612	1471
"{33,35,52,69,78,80,84,87,94} => {56}"	1255	1197	1271
"{33,35,52,56,69,84,87} => {94}"	288	249	487
"{35,56,69,80,94} => {52}"	7	2	2
"{52,56,69,84,87} => {80}"	995	970	1044
"{56,69,78,87} => {1}"	1668	2107	1282
"{35,56,69} => {94}"	296	253	491
"{35,52,56,80,94} => {69}"	1254	1196	1270
"{33,52,56,60,84,87,94} => {35}"	573	633	593
"{33,84} => {21}"	816	1218	618
"{52,69,80,87} => {33}"	796	780	854
"{33,52,69,78,80,84,87} => {35}"	67	41	41
"{1,35,78,94} => {38}"	1768	1992	1574
"{1,33,35,52,69} => {38}"	1724	1948	1530
"{1,21,33,78,80,84,94} => {38}"	1773	1997	1579
"{21,33,35,56,78,87} => {94}"	1296	1296	1333
"{52,56,84,87} => {94}"	258	234	472
"{33,52,69,78,80} => {94}"	247	228	466
"{33,56,60,78,87,94} => {84}"	1362	1348	1378
"{21,35,80,87,94} => {52}"	471	304	404
"{33,35,84,94} => {80}"	1219	1166	1240
"{33,35,56,84,87} => {80}"	1155	1115	1189
"{60,69,94} => {80}"	1365	1351	1381
"{56,60,84,87,94} => {69}"	1418	1404	1434
"{1,21,52,69,78,84} => {38}"	350	421	148
"{1,21,33,35,56,69,80} => {38}"	355	426	153
"{1,84,87} => {33}"	1699	1652	1511
"{52,56,78,87,94} => {80}"	1005	980	1054
"{21,78,80,84} => {33}"	1066	1034	1108
"{21,33,80} => {84}"	843	823	897
"{21,87} => {78}"	1173	1130	1204
"{56,80,84,87,94} => {60}"	1327	1420	1450
"{1,33,35,78} => {38}"	1786	2010	1592
"{21,33,69,84} => {56}"	963	940	1014
"{35,52,84,87} => {56}"	932	910	984
"{21,56,78} => {80}"	1072	1040	1114
"{1,33,69,80} => {38}"	1602	2528	719
"{52,78,80,84} => {56}"	1232	1178	1252
"{1,80} => {56}"	1697	1651	1510
"{35,52,56,78,80,87,94} => {84}"	916	894	968
"{21,87} => {80}"	1019	992	1066
"{33,78,80,84,87,94} => {52}"	323	406	319
"{52,84,94} => {35}"	82	51	51
"{33,52,56,78} => {69}"	1051	1020	1094
"{1,21,33,94} => {38}"	1775	1999	1581
"{35,56,69,78,94} => {52}"	91	55	55
"{56,78,94} => {21}"	259	372	285
"{56,60,80,84,94} => {33}"	1427	1413	1443
"{21,33,35,52,78,84,87} => {94}"	1316	1316	1353
"{35,56,60,78,80,84,94} => {52}"	557	617	577
"{1,35,56,69,78,80,94} => {38}"	1776	2000	1582
"{21,33,69,78,84,94} => {80}"	1026	998	1072
"{21,33,69,84} => {78}"	989	964	1038
"{21,69,80,94} => {84}"	687	683	757
"{33,69,87} => {60}"	589	642	516
"{1,33,52,69,78,84,87,94} => {38}"	1787	2011	1593
"{35,69} => {87}"	1086	1053	1127
"{35,56,69,78} => {87}"	1003	978	1052
"{56,80,84,94} => {52}"	330	408	321
"{80,87,94} => {56}"	154	150	336
"{21,33,56,84} => {69}"	881	860	934
"{1,21,33,35,52,69,78,80,87} => {38}"	369	440	167
"{1,21,35,52,78,87} => {38}"	415	486	213
"{33,78,94} => {21}"	308	397	310
"{35,56,84,94} => {69}"	854	834	908
"{1,21,33,52,56,84,87,94} => {38}"	438	509	236
"{1,21,35,52,56,69,78,80,84} => {38}"	422	493	220
"{52,69,84,94} => {33}"	1165	1124	1198
"{35,52,69,78,87,94} => {56}"	717	710	784
"{52,56,69,78} => {87}"	764	752	826
"{21,33,35,52,56,78,84,87} => {94}"	1287	1287	1324
"{33,60,87,94} => {80}"	1370	1356	1386
"{21,33,80,84} => {78}"	869	849	923
"{33,52,69,94} => {84}"	1152	1112	1186
"{35,52,56,69,84,94} => {87}"	960	937	1011
"{33,35,69,87,94} => {56}"	1126	1088	1162
"{33,56,69} => {35}"	1094	1235	635
"{33,69,78,80,84} => {56}"	30	96	96
"{33,56,60,80,84,94} => {78}"	1428	1414	1444
"{60,69,78,80,84} => {56}"	637	555	699
"{35,56,78,80} => {69}"	1189	1143	1217
"{60,84} => {80}"	633	552	696
"{1,21,35,84} => {38}"	372	443	170
"{52,80,87,94} => {78}"	1130	1092	1166
"{33,52,56,80,87} => {84}"	821	803	877
"{35,52,56,87,94} => {84}"	1069	1037	1111
"{33} => {60}"	607	648	522
"{33,52,56,60,84,94} => {35}"	518	578	538
"{33,52,84,87,94} => {56}"	735	727	801
"{33,69,78,84} => {1}"	1671	2108	1283
"{69,94} => {78}"	168	161	347
"{56} => {87}"	113	130	130
"{33,35,56,69,84,87,94} => {52}"	50	30	30
"{56,60,78} => {33}"	650	566	710
"{21,78,80} => {56}"	856	836	910
"{52,56,87,94} => {84}"	1222	1169	1243
"{33,35,52,56,69,80,94} => {78}"	692	688	762
"{21,52,84,87} => {35}"	506	339	439
"{33,35,52,69,78,80,94} => {87}"	705	700	774
"{60,87} => {56}"	616	540	684
"{21,33,69,78,94} => {87}"	757	745	819
"{35,56,84} => {52}"	117	67	67
"{52,56} => {35}"	129	75	75
"{33,35,69,80,84} => {94}"	210	210	448
"{1,33,35,52,69,78,84,87} => {38}"	1734	1958	1540
"{52,78,94} => {69}"	1071	1039	1113
"{33,35,87} => {56}"	740	731	805
"{33,35,60,87,94} => {52}"	521	581	541
"{35,69,78,80,87,94} => {84}"	832	814	888
"{33,52,69,94} => {78}"	1164	1123	1197
"{21,33,52,78,80,84,87} => {35}"	468	301	401
"{33,35,56,78,94} => {80}"	799	783	857
"{33,56,69,84,87,94} => {80}"	169	162	348
"{56,69,80,87,94} => {21}"	275	378	291
"{33,35,56,80,84,87,94} => {78}"	968	944	1018
"{33,69,94} => {80}"	205	187	373
"{1,33,78,80} => {69}"	1702	1655	1514
"{69,78,87} => {56}"	111	128	128
"{1,21,35,52,56,78,87,94} => {38}"	411	482	209
"{56,78,80,87} => {69}"	87	115	115
"{1,21,69,80,94} => {38}"	1752	1976	1558
"{69,78,80} => {33}"	3	83	83
"{1,80,87} => {33}"	1641	1608	1467
"{1,21,56,69,78,80,87} => {38}"	1738	1962	1544
"{21,33,78,87,94} => {56}"	992	967	1041
"{33,56,78,80,87} => {84}"	76	110	110
"{1,21,33,52,69,80,84} => {38}"	387	458	185
"{35,52,69,84} => {56}"	695	691	765
"{35,52,69,78,80} => {33}"	850	830	904
"{60,69,78,87,94} => {84}"	1420	1406	1436
"{35,56,78,80,84} => {94}"	331	270	508
"{33,35,87} => {94}"	335	273	511
"{1,21,35,80} => {38}"	433	504	231
"{1,33,80,87} => {56}"	1714	1662	1521
"{35,60,78,80,87} => {52}"	559	619	579
"{21,33,80,84,94} => {87}"	727	720	794
"{84,87} => {78}"	51	101	101
"{21,33,35,56,69,87,94} => {52}"	446	279	379
"{1,21,35,56,78,80,87} => {38}"	416	487	214
"{1,56,69,78,84} => {87}"	1658	1619	1478
"{1,33,78,84} => {87}"	1669	1629	1488
"{35,69,80,87,94} => {78}"	884	863	937
"{33,35,84,87} => {52}"	18	7	7
"{35,78,84} => {94}"	262	236	474
"{21,56,69,78,80,84,87} => {33}"	1087	1054	1128
"{33,52,78,84,94} => {80}"	931	909	983
"{33,38,56,69,80,84} => {1}"	1618	1677	1363
"{52,56,69,80} => {78}"	1224	1170	1244
"{33,56,78,87} => {21}"	809	1217	617
"{21,33,84,94} => {69}"	1217	1164	1238
"{52,56,87,94} => {35}"	44	25	25
"{33,60,80,84,94} => {87}"	1355	1341	1371
"{56,78,80,87,94} => {52}"	270	374	287
"{1,21,35,56,69,94} => {38}"	359	430	157
"{56,69,87,94} => {21}"	320	404	317
"{33,52,56,60,78,80,84} => {35}"	540	600	560
"{56,78,80,84,94} => {87}"	183	170	356
"{80,84,87} => {52}"	1076	1233	633
"{21,33,78,80} => {69}"	928	906	980
"{33,56,84,94} => {78}"	166	159	345
"{33,35,52,69,78,84,94} => {87}"	1055	1024	1098
"{33,35,80,94} => {84}"	911	890	964
"{33,52,69,84,87} => {35}"	74	46	46
"{33,56,69,78,80,87,94} => {21}"	240	363	276
"{35,56,80,84} => {33}"	846	826	900
"{1,69,78,87} => {80}"	1695	1650	1509
"{33,60,69,78,84,87,94} => {56}"	1398	1384	1414
"{33,52,78,94} => {69}"	1185	1139	1213
"{33,35,78,80,94} => {52}"	35	18	18
"{52,78,87,94} => {69}"	681	677	751
"{21,33,35,56,94} => {52}"	465	298	398
"{78,80,84,87,94} => {21}"	225	352	265
"{56,60,78,84,87} => {69}"	642	559	703
"{1,21,56,69,78,80,84} => {38}"	1788	2012	1594
"{35,52,94} => {80}"	1041	1011	1085
"{56,80,84} => {94}"	176	201	252
"{33,35,78,94} => {80}"	1057	1026	1100
"{33,56,69,78,84} => {60}"	641	657	531
"{35,56,80,84} => {78}"	1020	993	1067
"{56,80} => {35}"	793	1216	616
"{69,78,84,87} => {94}"	204	208	259
"{1,52,56,80,84,87,94} => {38}"	1750	1974	1556
"{33,78,84} => {52}"	751	1211	611
"{56,69,80,87} => {84}"	83	112	112
"{33,56,69,80,87} => {84}"	9	87	87
"{33,35,69,80,84} => {78}"	672	669	743
"{33,56,60,80,84} => {87}"	634	553	697
"{35,52,84,94} => {33}"	895	874	948
"{33,56,60,80,94} => {84}"	1423	1409	1439
"{94} => {80}"	188	173	359
"{80} => {35}"	1239	1257	657
"{33,69,80} => {60}"	588	641	515
"{33,78,80,84,87} => {94}"	139	191	242
"{69,84} => {80}"	84	113	113
"{21,33,78,80,94} => {69}"	1102	1067	1141
"{33,52,56,60,94} => {35}"	538	598	558
"{33,56,60,69} => {80}"	647	564	708
"{1,21,35,52,80,84,87,94} => {38}"	365	436	163
"{21,52,69,78,80,87,94} => {35}"	513	346	446
"{56,87,94} => {33}"	158	154	340
"{80,94} => {33}"	189	174	360
"{33,52,56,69,80,87} => {35}"	124	72	72
"{52,60,69,78,80} => {35}"	554	614	574
"{21,52,78,80,87} => {35}"	462	295	395
"{69,80,94} => {87}"	152	148	334
"{21,33,35,56,78,80} => {94}"	1276	1276	1313
"{21,33,56,69,84} => {94}"	214	213	451
"{33,35,69,78,94} => {84}"	934	911	985
"{33,35,78,80} => {52}"	137	80	80
"{80,84,87} => {35}"	1171	1242	642
"{56,78,80,84} => {94}"	207	209	260
"{33,52,56,78} => {35}"	4	1	1
"{33,35,56,69,78,80,87} => {84}"	980	955	1029
"{56} => {35}"	1176	1245	645
"{33,69,78,84,87,94} => {52}"	281	383	296
"{21,52,80,84,87} => {35}"	495	328	428
"{56,78,84,87} => {1}"	1645	2103	1278
"{56,60,69,84,87,94} => {33}"	1377	1363	1393
"{33,56,80,84,94} => {87}"	195	179	365
"{80,84,94} => {52}"	227	354	267
"{33,52,78} => {35}"	90	54	54
"{56,84} => {78}"	123	132	132
"{52,60,80,84,87,94} => {35}"	530	590	550
"{21,33,52,69,94} => {35}"	445	278	378
"{35,56,60,78,84,87,94} => {52}"	536	596	556
"{33,35,69,78,80,84,87,94} => {52}"	32	15	15
"{69,80} => {84}"	112	129	129
"{60,69,87,94} => {80}"	1403	1389	1419
"{21,33,52,56,69,80,87,94} => {35}"	494	327	427
"{56,80,94} => {52}"	322	405	318
"{1,21,33,52,56,69,78,87,94} => {38}"	412	483	210
"{35,56,94} => {33}"	1117	1079	1153
"{33,52,80,94} => {69}"	1025	997	1071
"{33,35,69,78} => {56}"	935	912	986
"{33,60,84,94} => {78}"	1415	1401	1431
"{33,35,80} => {69}"	907	886	960
"{21,69,84,87} => {80}"	1113	1075	1149
"{56,69,80,94} => {52}"	235	359	272
"{80,84,94} => {33}"	145	144	330
"{21,52,78,80,87} => {94}"	1262	1262	1299
"{33,52,56,69,80,84,87} => {78}"	955	932	1006
"{33,35,56,80,87,94} => {78}"	738	730	804
"{1,87} => {33}"	1660	1621	1480
"{52,56,60} => {35}"	576	636	596
"{33,35,56,60,69,78,87,94} => {52}"	562	622	582
"{35,56,69,80,87} => {52}"	94	57	57
"{21,33,69,78,84,94} => {56}"	1124	1086	1160
"{33,56,60,78,87} => {84}"	582	516	660
"{35,52,56,69,78,84} => {87}"	826	808	882
"{60,84,94} => {69}"	1426	1412	1442
"{33,52,56,69,84} => {78}"	1088	1055	1129
"{33,52,56,69,78,87} => {80}"	804	788	862
"{69} => {21}"	1138	1240	640
"{35,56,84,87} => {33}"	1064	1032	1106
"{52,78,87} => {84}"	758	746	820
"{33,35,78,80,84,87} => {56}"	941	918	992
"{69} => {35}"	1199	1248	648
"{33,52,56,69,84,87} => {35}"	36	19	19
"{33,52,78,84,94} => {87}"	689	685	759
"{21,35,69,80,84,87,94} => {52}"	486	319	419
