Name	UserRank	AHPRank	SVMRank
"{1,21,33,52,56,69,78,84} => {38}"	702	480	353
"{33,35,69,78,87} => {52}"	238	145	145
"{33,56,69,84,87,94} => {35}"	382	809	467
"{33,52,56,69} => {87}"	1305	1291	1431
"{60,80,84} => {87}"	1153	1122	1268
"{21,33,52,69,80,84,87,94} => {35}"	857	753	739
"{33,35,80,84,94} => {78}"	1342	1325	1465
"{33,56,78,80} => {21}"	1295	2237	1082
"{33,35,52,56,84,87} => {94}"	561	655	888
"{21,35,80,84,94} => {52}"	815	711	697
"{33,56,78,80} => {84}"	106	197	197
"{35,69,78,80,87} => {94}"	501	626	859
"{33,35,56,60,80,84,87,94} => {52}"	934	934	974
"{35,69,80,87} => {94}"	457	603	836
"{56,69,78,94} => {87}"	328	305	623
"{21,33,78,87,94} => {80}"	1446	1423	1563
"{1,33,56,69,84} => {38}"	2814	3704	1301
"{33,52,60,78,80,84,87} => {35}"	1009	1009	1049
"{1,21,35,78,80,84,94} => {38}"	677	455	328
"{35,60,69,78} => {52}"	1023	1023	1063
"{33,35,78,80,84,87} => {94}"	542	644	877
"{33,56} => {94}"	251	345	432
"{33,35,60,80,87,94} => {52}"	994	994	1034
"{35,69,87} => {94}"	398	566	799
"{33,52,56,78,80,84,94} => {35}"	210	125	125
"{21,33,69,78,84} => {94}"	490	621	854
"{1,21,35,52,78,80,94} => {38}"	767	545	418
"{21,84,87} => {78}"	1323	1307	1447
"{35,56,60,69,84,87} => {52}"	1004	1004	1044
"{1,21,35,52,80,84,87,94} => {38}"	655	433	306
"{33,56,60} => {78}"	1097	1079	1225
"{33,78,80} => {87}"	91	191	191
"{33,52,56,69,84,87} => {94}"	565	656	889
"{69,84,87} => {33}"	165	220	220
"{84} => {94}"	350	372	459
"{52,56,84,87,94} => {80}"	1413	1393	1533
"{33,35,69} => {52}"	246	152	152
"{33,60,80,84,87} => {56}"	1176	1141	1287
"{1,21,52,84,87,94} => {38}"	710	488	361
"{33,60,78,84} => {80}"	1138	1111	1257
"{1,21,35,52,56,78,80,94} => {38}"	628	406	279
"{35,52,78,80,84} => {94}"	510	630	863
"{33,35,52,56,80,84} => {78}"	1387	1367	1507
"{33,35,60,84,87,94} => {52}"	919	919	959
"{21,33,35,56,78,80,87,94} => {52}"	831	727	713
"{52,56,60,78,80,84,87,94} => {35}"	916	916	956
"{1,21,35,56,78,80,84} => {38}"	727	505	378
"{21,52,56,69,80,94} => {35}"	816	712	698
"{35,56,69,78,80} => {33}"	1199	1199	1339
"{33,35,69,84,87,94} => {56}"	1386	1366	1506
"{33,60,80,84} => {78}"	1183	1145	1291
"{60} => {78}"	1147	1116	1262
"{33,56,78,84,94} => {52}"	583	904	562
"{33,35,69,78} => {56}"	1310	1296	1436
"{56,60,78,80,87} => {69}"	1042	1039	1185
"{69,78,80,87} => {84}"	171	224	224
"{33,52,69,78,80,84} => {94}"	591	672	905
"{33,56,80} => {52}"	2177	2327	1172
"{56,69,78,80,87} => {60}"	1122	1177	934
"{21,52,78,80} => {35}"	822	718	704
"{1,21,52,56,69,87,94} => {38}"	602	380	253
"{21,69,80,84} => {78}"	1341	1324	1464
"{56,69,80,84,94} => {33}"	356	328	646
"{52,56,60,80,87,94} => {35}"	991	991	1031
"{80,84,87} => {69}"	218	243	243
"{21,52,56,78} => {35}"	834	730	716
"{56,69,78,84,94} => {21}"	440	836	494
"{1,21,35,56,69,78,94} => {38}"	698	476	349
"{33,35,56,78,80} => {84}"	1428	1407	1547
"{33,52,56,78,80} => {94}"	548	649	882
"{33,35,56,69,78,80,84,87} => {94}"	473	611	844
"{35,52,69,80,84} => {33}"	1467	1443	1583
"{33,52,69,78,80,87} => {35}"	245	151	151
"{33,56,84} => {87}"	191	236	236
"{35,69,78,80,87} => {52}"	75	46	46
"{21,33,56,69,80,84,94} => {87}"	1403	1383	1523
"{1,33,69,80,84,87} => {38}"	2823	3709	1306
"{21,33,56,78,80,84} => {94}"	480	616	849
"{33,35,69,84,87} => {56}"	1368	1351	1491
"{33,35,56,78,80,87,94} => {69}"	1252	1245	1385
"{33,69,87} => {84}"	20	165	165
"{56,69,78,80} => {94}"	297	361	448
"{21,56,69,94} => {87}"	1430	1409	1549
"{1,21,52,78,80,84,87} => {38}"	735	513	386
"{52,56,69,78,87,94} => {35}"	154	94	94
"{1,80,87} => {38}"	2860	3728	1325
"{33,56,78,80,84,94} => {87}"	292	279	597
"{21,33,35,56,78,84} => {52}"	909	805	791
"{21,33,52,56,69,78,84,87} => {35}"	867	763	749
"{21,33,52,56,69,94} => {35}"	902	798	784
"{33,60,69} => {78}"	1093	1076	1222
"{33,56,78} => {35}"	1932	2296	1141
"{33,35,60,87} => {52}"	917	917	957
"{80,84,87,94} => {35}"	541	885	543
"{33,35,52,56,78,87} => {84}"	1211	1210	1350
"{33,52,56,80,84} => {35}"	206	122	122
"{33,56,78,84} => {87}"	214	241	241
"{21,56,69,80,87} => {33}"	1458	1434	1574
"{33,52,56,69,80} => {87}"	1336	1319	1459
"{56,60,78,80,84,87} => {33}"	1152	1121	1267
"{60,69,78,80} => {87}"	1099	1081	1227
"{1,56,69,78,80,87} => {38}"	2848	3721	1318
"{1,21,35,52,56,84} => {38}"	772	550	423
"{1,21,35,56,69,80,84,94} => {38}"	706	484	357
"{33,35,52,56,80,87} => {94}"	475	612	845
"{52,69,80,87,94} => {35}"	208	124	124
"{21,33,69,80,84,87} => {94}"	506	629	862
"{35,60,69,80,94} => {52}"	983	983	1023
"{52,69,80,84} => {94}"	559	653	886
"{35,60,78} => {52}"	988	988	1028
"{33,35,56,69,78,80} => {84}"	1395	1375	1515
"{33,56,78,80,84,87} => {52}"	1540	2252	1097
"{21,33,56,80,84,87,94} => {69}"	1469	1445	1585
"{56,78,80,84,87,94} => {69}"	372	340	658
"{21,35,69,84} => {52}"	901	797	783
"{21,52,56,69} => {35}"	906	802	788
"{60,80,87} => {84}"	1108	1088	1234
"{56,60,84} => {69}"	1035	1034	1180
"{52,56,78,84,94} => {35}"	24	14	14
"{80} => {33}"	81	186	186
"{33,60,80,84} => {69}"	1119	1097	1243
"{52,78,80} => {35}"	138	83	83
"{1,33,78,84} => {38}"	2851	3723	1320
"{1,21,35,52,69,78,80,87,94} => {38}"	709	487	360
"{52,56,60,80} => {35}"	1017	1017	1057
"{33,56,78,84,87} => {52}"	1288	2235	1080
"{33,69,78,80,84} => {52}"	2017	2308	1153
"{56,60,69,78,87} => {80}"	1161	1129	1275
"{33,35,94} => {84}"	1376	1358	1498
"{21,56,69,80,87} => {94}"	387	563	796
"{21,87} => {78}"	1346	1329	1469
"{21,33,56,78} => {94}"	416	577	810
"{33,52,69,80,87,94} => {35}"	164	100	100
"{1,21,33,35,78,80} => {38}"	686	464	337
"{33,69,80,87} => {52}"	1721	2273	1118
"{52,56,69,84,87} => {35}"	185	108	108
"{35,52,78,84} => {94}"	445	595	828
"{33,52,56,69,78,84,94} => {35}"	112	70	70
"{78,80} => {60}"	1062	1160	917
"{33,56,69,80} => {78}"	73	184	184
"{52,56,60,78,84,87} => {35}"	1015	1015	1055
"{33,35,52,78,87} => {94}"	456	602	835
"{56,69,80,94} => {52}"	407	823	481
"{33,52,69,84} => {94}"	560	654	887
"{56,78,84,87,94} => {33}"	337	312	630
"{69,84} => {80}"	179	229	229
"{52,78,80,94} => {84}"	1473	1449	1589
"{1,84} => {38}"	2871	3734	1331
"{33,69,78,80,94} => {52}"	378	807	465
"{33,69,78} => {80}"	32	169	169
"{33,56,80,84,87} => {94}"	291	357	444
"{1,21,35,52,69,84} => {38}"	779	557	430
"{33,35,52,56} => {69}"	1205	1204	1344
"{33,69,84,87} => {60}"	1040	1155	912
"{21,33,35,56,69,80} => {52}"	800	696	682
"{1,56,69,78,84} => {38}"	2850	3722	1319
"{33,69,78,87} => {94}"	276	353	440
"{33,35} => {56}"	1345	1328	1468
"{1,78,84} => {38}"	2827	3711	1308
"{33,52,56,78,84,94} => {87}"	1347	1330	1470
"{52,80,84,87,94} => {56}"	1198	1198	1338
"{1,80} => {38}"	2825	3710	1307
"{1,21,33,52,56,69,78,80,84} => {38}"	656	434	307
"{33,35,52,84,87} => {94}"	414	576	809
"{33,52,60,78,80,87,94} => {35}"	912	912	952
"{1,21,33,35,56,84,94} => {38}"	682	460	333
"{80,87} => {21}"	1326	2240	1085
"{52,69,78,80} => {35}"	224	135	135
"{56,60,69,87} => {33}"	1162	1130	1276
"{21,33,56,69,78,87} => {80}"	1316	1302	1442
"{35,60,69,84} => {52}"	952	952	992
"{33,52,56,69,78,80,84,87} => {35}"	46	30	30
"{21,52,56,69,78,80,94} => {35}"	796	692	678
"{33,35,60,69,78,84,87,94} => {52}"	941	941	981
"{33,69,78,87,94} => {21}"	564	896	554
"{33,35,52,78,80,87} => {69}"	1193	1193	1333
"{52,69,78,87} => {94}"	484	619	852
"{35,60,78,84,87} => {52}"	1027	1027	1067
"{1,21,33,35,80,84,87} => {38}"	747	525	398
"{1,33,69,78,84} => {38}"	2867	3732	1329
"{1,21,33,35,52,69,78,80} => {38}"	642	420	293
"{33,56,69,87} => {21}"	1261	2233	1078
"{33,35,56,60,69,84,94} => {52}"	1019	1019	1059
"{33,35,52,56,69,78,84,87} => {94}"	505	628	861
"{35,87} => {52}"	105	64	64
"{56,84,94} => {33}"	365	333	651
"{52,56,69,94} => {35}"	118	72	72
"{1,21,33,52,80,87,94} => {38}"	669	447	320
"{35,52,56,94} => {69}"	1416	1396	1536
"{21,52,80,87} => {35}"	903	799	785
"{33,56} => {84}"	53	173	173
"{21,52,69,78,80,84,87,94} => {35}"	878	774	760
"{21,35,78,84} => {52}"	786	682	668
"{21,33,78,94} => {84}"	1216	1214	1354
"{84,94} => {35}"	483	852	510
"{56,78,87,94} => {35}"	420	827	485
"{84} => {69}"	71	182	182
"{78,94} => {69}"	343	317	635
"{21,33,56,69,78,80} => {84}"	1319	1304	1444
"{33,69,84,87,94} => {35}"	520	873	531
"{33,52,69,80,87} => {84}"	1470	1446	1586
"{1,21,33,35,56,69,87,94} => {38}"	617	395	268
"{33,35,69,78,84} => {52}"	52	35	35
"{33,56,80,84} => {69}"	113	198	198
"{35,78} => {80}"	1255	1248	1388
"{33,78,87} => {69}"	27	167	167
"{33,84} => {80}"	156	216	216
"{35,56,69,78,84,87} => {80}"	1325	1309	1449
"{33,56,78,84} => {60}"	1047	1156	913
"{21,33,69,80,84} => {94}"	574	661	894
"{1,33,69,78,80,87} => {38}"	2834	3714	1311
"{1,21,33,35,52,69,78} => {38}"	666	444	317
"{35,56,69,80,84,94} => {78}"	1270	1260	1400
"{35,52,56,69,78,84,87,94} => {33}"	1244	1241	1381
"{33,56,80,87} => {35}"	1599	2261	1106
"{33,56,78,80} => {69}"	132	207	207
"{52,60,78,84,87,94} => {35}"	943	943	983
"{33,52,60,69,78,84,94} => {35}"	976	976	1016
"{1,21,35,52,78,80,84,94} => {38}"	647	425	298
"{80,87} => {56}"	95	193	193
"{33,35,52,56,87} => {78}"	1230	1227	1367
"{33,35,56,60,84,87} => {52}"	981	981	1021
"{33,78,87,94} => {80}"	283	273	591
"{21,33,35,69,78,87,94} => {52}"	792	688	674
"{60} => {69}"	1041	1038	1184
"{21,33,35,56,78,94} => {52}"	804	700	686
"{35,56,84} => {80}"	1380	1362	1502
"{1,33,56,69,87} => {38}"	2852	3724	1321
"{35,52,56,78,94} => {69}"	1298	1284	1424
"{35,69,78,80,84,87} => {56}"	1364	1347	1487
"{33,35,56,78,80,87,94} => {52}"	157	96	96
"{35,56,69,78,80,84,94} => {52}"	194	113	113
"{52,69,84} => {35}"	159	97	97
"{33,35,52,69,80,84,94} => {78}"	1431	1410	1550
"{33,80,84,94} => {35}"	526	877	535
"{33,56,69,78,84,87,94} => {80}"	367	335	653
"{56,69,84} => {35}"	1224	2226	1071
"{56,69,84,87} => {33}"	41	171	171
"{1,21,33,52,69,94} => {38}"	744	522	395
"{33,84,94} => {78}"	308	289	607
"{33,60,69,87} => {56}"	1178	1143	1289
"{21,33,69,78,80,87} => {84}"	1210	1209	1349
"{33,69,84,87,94} => {52}"	525	876	534
"{56,60} => {78}"	1044	1041	1187
"{33,60,78,80,87} => {69}"	1135	1108	1254
"{1,21,33,52,56,69,87} => {38}"	657	435	308
"{33,35,52,56,69,78} => {87}"	1480	1456	1596
"{33,60,78} => {87}"	1081	1066	1212
"{69,80,87} => {78}"	225	245	245
"{56,69,78,94} => {80}"	318	298	616
"{35,69,84,87} => {52}"	162	98	98
"{21,33,35,56,69,78,84,94} => {52}"	806	702	688
"{56,60,87} => {69}"	1073	1061	1207
"{21,33,35,56,80,84} => {52}"	781	677	663
"{56,84,87,94} => {80}"	330	307	625
"{33,35,56,78,80,94} => {84}"	1331	1314	1454
"{33,69,84,94} => {21}"	597	909	567
"{21,33,35,56,78,84,87,94} => {52}"	872	768	754
"{69} => {84}"	10	159	159
"{33,52,56,60,78,84,87,94} => {35}"	921	921	961
"{21,33,69,78,87,94} => {84}"	1282	1271	1411
"{33,69,80,87} => {84}"	48	172	172
"{33,60,69,78,80,87} => {84}"	1175	1140	1286
"{33,56,60,80} => {84}"	1149	1118	1264
"{35,52,69,80,87,94} => {56}"	1287	1276	1416
"{33,52,60,69,80,94} => {35}"	992	992	1032
"{33,56} => {52}"	1383	2242	1087
"{33,69,78,80,84,94} => {56}"	326	304	622
"{33,52,60,69,78,80} => {35}"	987	987	1027
"{56,60,80,87} => {33}"	1189	1150	1296
"{60,87} => {78}"	1089	1072	1218
"{33,35,69,78,80,84} => {52}"	163	99	99
"{33,78,80,84} => {87}"	167	222	222
"{1,33,69} => {38}"	2813	3703	1300
"{33,52,78,94} => {35}"	212	127	127
"{80,84,87} => {35}"	1550	2253	1098
"{52,56,87} => {94}"	594	673	906
"{52,56,69} => {80}"	1202	1201	1341
"{33,80,84} => {60}"	1059	1159	916
"{33,52,69,87,94} => {84}"	1289	1277	1417
"{1,21,52,56,80,94} => {38}"	660	438	311
"{52,78} => {56}"	1462	1438	1578
"{69,84,87,94} => {56}"	375	343	661
"{33,56,69,94} => {35}"	489	856	514
"{56,60,78,80,84} => {33}"	1053	1048	1194
"{56,80,94} => {84}"	269	264	582
"{33,52,56,60,69,80,84,94} => {35}"	962	962	1002
"{21,52,56,69,80} => {35}"	871	767	753
"{35,56,60,78,80,84,94} => {52}"	1008	1008	1048
"{33,69,80,84,87,94} => {52}"	452	839	497
"{69,78,80,84} => {35}"	1827	2280	1125
"{33,52,56,60,69,78,80,87,94} => {35}"	928	928	968
"{21,35,56,69,84,87,94} => {52}"	850	746	732
"{21,52,87} => {35}"	904	800	786
"{33,35,52,56,69,80} => {94}"	589	670	903
"{33,56,80,84,87} => {78}"	146	212	212
"{33,35,52,69,84,87,94} => {80}"	1360	1343	1483
"{56,78,84,87} => {35}"	2168	2326	1171
"{1,21,33,52,80,84,94} => {38}"	746	524	397
"{52,78,80,87} => {35}"	99	60	60
"{35,69,80,84,87,94} => {52}"	36	22	22
"{35,60,84,94} => {52}"	980	980	1020
"{33,56,87} => {35}"	2120	2320	1165
"{35,56,78,80,84} => {94}"	598	676	909
"{33,69,78,80,84} => {56}"	94	192	192
"{52,56,60,80,84,87} => {35}"	977	977	1017
"{33,56,87,94} => {80}"	309	290	608
"{1,21,33,35,69,78,84} => {38}"	624	402	275
"{1,56,69,78} => {38}"	2841	3719	1316
"{33,56,78} => {87}"	8	158	158
"{1,21,33,35,52,69,78,87} => {38}"	770	548	421
"{33,52,69,78} => {94}"	554	652	885
"{1,21,33,52,69,78,80,87,94} => {38}"	619	397	270
"{1,21,35,56,80} => {38}"	719	497	370
"{33,56,69,84,94} => {35}"	507	865	523
"{35,52,78,80,87} => {69}"	1432	1411	1551
"{56,60,78,84,87} => {69}"	1051	1046	1192
"{56,69,78,84,94} => {35}"	389	813	471
"{56,80,84,87,94} => {78}"	321	300	618
"{21,33} => {56}"	1353	1336	1476
"{56,84,87,94} => {21}"	424	829	487
"{21,33,56,84} => {78}"	1246	1243	1383
"{69,78,80,87} => {52}"	1595	2260	1105
"{60,78,80,87} => {33}"	1094	1077	1223
"{21,69,87,94} => {84}"	1308	1294	1434
"{21,33,52,56,78,84,87,94} => {35}"	869	765	751
"{33,80,84,94} => {78}"	369	337	655
"{33,80,84} => {87}"	1	156	156
"{87,94} => {21}"	571	899	557
"{52,56,60,84,94} => {35}"	958	958	998
"{56,69,78,87} => {33}"	133	208	208
"{56,60,80,84,87} => {33}"	1114	1093	1239
"{35,78,80,84,87} => {52}"	78	48	48
"{52,56,69,78,84,94} => {35}"	228	137	137
"{33,94} => {56}"	316	296	614
"{21,33,56,78,80} => {94}"	449	598	831
"{21,33,56,69,78,87} => {94}"	529	637	870
"{56,78,84} => {33}"	72	183	183
"{80,94} => {21}"	540	884	542
"{35,52,56,69,78,87,94} => {84}"	1220	1218	1358
"{35,52,56,78,80,87,94} => {33}"	1419	1399	1539
"{35,56} => {78}"	1226	1223	1363
"{33,52,84,87} => {56}"	1218	1216	1356
"{52,56,60,78,94} => {35}"	964	964	1004
"{35,52,69,78,80,84,94} => {33}"	1242	1239	1379
"{33,56,87,94} => {52}"	593	908	566
"{33,56,84} => {60}"	1121	1176	933
"{35,56,78} => {69}"	1478	1454	1594
"{60,69,87} => {78}"	1192	1152	1298
"{35,56,84,87} => {52}"	86	53	53
"{35,56,69,78,80,84,87} => {94}"	576	663	896
"{21,33,52,56,78} => {35}"	789	685	671
"{33,69,78,84,94} => {52}"	448	838	496
"{33,78,84,87} => {80}"	234	248	248
"{56,80,94} => {52}"	584	905	563
"{33,35,56,69,80,87,94} => {52}"	83	52	52
"{33,56,69,78,94} => {21}"	521	874	532
"{21,56,80,87} => {94}"	401	568	801
"{1,21,33,52,56,80} => {38}"	618	396	269
"{33,52,56,69,94} => {78}"	1440	1417	1557
"{21,33,35,56,80} => {52}"	823	719	705
"{33,52,56,69,78,94} => {84}"	1268	1258	1398
"{33,56,80,94} => {69}"	258	256	574
"{35,69} => {87}"	1399	1379	1519
"{21,33,52,56,78,80,87,94} => {35}"	849	745	731
"{52,94} => {35}"	37	23	23
"{33,35,56,69,78,80,84,94} => {52}"	30	17	17
"{21,33,80} => {94}"	417	578	811
"{60,78,84} => {87}"	1187	1148	1294
"{21,33,56,69,78,80,84} => {94}"	447	597	830
"{33,84,87,94} => {35}"	537	883	541
"{21,33,56,80,87} => {78}"	1296	1282	1422
"{52,56,60,84,87,94} => {35}"	956	956	996
"{87,94} => {35}"	404	821	479
"{35,56,69,78} => {94}"	431	586	819
"{33,52,60,69,84,94} => {35}"	959	959	999
"{21,33,94} => {78}"	1415	1395	1535
"{21,33,56,78,84} => {69}"	1461	1437	1577
"{33,52,60,78,84,87} => {35}"	926	926	966
"{33,56,80} => {21}"	2214	2329	1174
"{33,60,78,80} => {56}"	1098	1080	1226
"{1,21,35,56,69,87} => {38}"	641	419	292
"{56,78,94} => {69}"	344	318	636
"{21,35,56,80,84,87} => {52}"	790	686	672
"{21,33,52,69,80,84} => {35}"	865	761	747
"{35,56,78,84} => {94}"	418	579	812
"{35,52,69,84,87,94} => {56}"	1283	1272	1412
"{52,78,80,94} => {56}"	1463	1439	1579
"{33,69,78,80} => {56}"	17	163	163
"{33,52,80,84,87} => {35}"	192	111	111
"{35,52,56,78,80,87} => {84}"	1355	1338	1478
"{1,21,33,35,78,87,94} => {38}"	689	467	340
"{56,60,69,78} => {33}"	1145	1114	1260
"{33,78} => {52}"	1724	2274	1119
"{33,52,56,69,87,94} => {80}"	1481	1457	1597
"{33,78,80} => {52}"	2013	2307	1152
"{35,94} => {52}"	243	149	149
"{21,33,56,78,84,87} => {80}"	1329	1312	1452
"{21,33,35,69,94} => {52}"	809	705	691
"{69,78,87} => {35}"	1889	2288	1133
"{1,21,35,52,78,80,87,94} => {38}"	640	418	291
"{21,33,52,78} => {35}"	832	728	714
"{33,35,69,78} => {87}"	1340	1323	1463
"{1,21,35,56,87,94} => {38}"	721	499	372
"{33,35,52,84} => {94}"	493	623	856
"{1,21,35,52,56,69,78,87,94} => {38}"	769	547	420
"{33,35,69,84,87} => {94}"	455	601	834
"{33,56,60,69} => {78}"	1113	1092	1238
"{56,84,87} => {94}"	342	370	457
"{33,56,60,78,84} => {87}"	1032	1032	1178
"{1,21,33,35,69,80} => {38}"	639	417	290
"{35,69,84,94} => {78}"	1294	1281	1421
"{33,35,52,56,69,78} => {94}"	516	632	865
"{35,56,87} => {33}"	1381	1363	1503
"{35,69,78} => {52}"	193	112	112
"{56,78,80,94} => {35}"	582	903	561
"{1,21,33,35,52,56,78,84,94} => {38}"	643	421	294
"{33,35,56,84,87,94} => {52}"	183	107	107
"{21,33,56,69,84,87,94} => {80}"	1307	1293	1433
"{33,69,80,87,94} => {84}"	351	323	641
"{1,21,35,69,84} => {38}"	651	429	302
"{21,35,56,69,84} => {52}"	891	787	773
"{35,60,78,87,94} => {52}"	1020	1020	1060
"{21,52,69,94} => {35}"	814	710	696
"{21,33,35,56,78,80} => {52}"	863	759	745
"{21,33,78,87} => {69}"	1290	1278	1418
"{56,94} => {52}"	550	887	545
"{1,21,52,69,78,84} => {38}"	650	428	301
"{56,60,78,84,87} => {33}"	1157	1125	1271
"{35,52,84} => {94}"	532	639	872
"{33,35,60,69,78,80,87} => {52}"	989	989	1029
"{1,56,87} => {38}"	2864	3730	1327
"{21,33,52,56,69,80,94} => {35}"	828	724	710
"{52,60,69,80,84,94} => {35}"	963	963	1003
"{35,52,69,80} => {87}"	1397	1377	1517
"{1,21,33,35,94} => {38}"	696	474	347
"{69,87,94} => {80}"	261	258	576
"{1,21,33,52,56,78,94} => {38}"	676	454	327
"{33,52,56,69,78,87} => {35}"	47	31	31
"{33,35,60,69,78,80,87,94} => {52}"	915	915	955
"{1,21,52,80,84,87,94} => {38}"	600	378	251
"{35,52,56,84,87} => {33}"	1327	1310	1450
"{35,56,69,84,87} => {94}"	478	615	848
"{33,94} => {21}"	466	845	503
"{21,80,84,87,94} => {56}"	1390	1370	1510
"{21,52,69,84,87} => {35}"	860	756	742
"{1,21,33,52,56,69,80,84} => {38}"	778	556	429
"{1,21,33,35,52,56,69,78} => {38}"	661	439	312
"{33,35,80,94} => {78}"	1437	1415	1555
"{35,56,69,78,87,94} => {52}"	89	55	55
"{35,56,78,80,87} => {69}"	1208	1207	1347
"{80,94} => {52}"	393	816	474
"{33,35,69,78,80,84,94} => {87}"	1279	1268	1408
"{69,78,87,94} => {35}"	572	900	558
"{69,80,87} => {21}"	2126	2321	1166
"{33,56,69,78,84} => {21}"	2111	2317	1162
"{33,52,78,80} => {94}"	476	613	846
"{21,33,56,84,87} => {78}"	1356	1339	1479
"{33,52,80,87} => {35}"	221	133	133
"{69,78,87,94} => {52}"	467	846	504
"{21,33,35,78,94} => {52}"	855	751	737
"{21,80,84,87,94} => {78}"	1436	1414	1554
"{33,35,56,78,80,87} => {52}"	100	61	61
"{56,87} => {35}"	1784	2277	1122
"{35,52,80,87,94} => {69}"	1235	1232	1372
"{56,78,80,84,87,94} => {21}"	499	862	520
"{78,80,84} => {52}"	2163	2325	1170
"{35,52,78,84} => {69}"	1292	1280	1420
"{52,60,78,80,84,87,94} => {35}"	1006	1006	1046
"{56,60,80,87} => {84}"	1079	1064	1210
"{35,60,69,78,80} => {52}"	920	920	960
"{21,35,56,69} => {52}"	821	717	703
"{56,78,80} => {60}"	1086	1169	926
"{33,52,56,87} => {35}"	241	148	148
"{21,33,52,56,80,84,94} => {35}"	807	703	689
"{33,69,78,80,84,87,94} => {52}"	502	863	521
"{69,78} => {56}"	87	189	189
"{35,56,78,84,94} => {52}"	111	69	69
"{56,60,69} => {78}"	1078	1063	1209
"{35,56,69,78,87} => {52}"	97	58	58
"{1,21,52,78,84} => {38}"	705	483	356
